Channel,Subs
An angel in the darkness,69K
Portugal Defense,69K
AllRounder Kasi,68.9K
os QUATRO e MEIA,68.8K
X-CHALLENGE PORTUGUESE,68.7K
Quatro Clipes,68.6K
From The Wood,68.5K
B26,68.5K
BREYTH,68.5K
Potapenko. Прямой.,68.3K
Tommy the Cat,68.3K
LUZ E A VIDA NO CAMPO,68.3K
Worten Portugal,68.2K
ZAP A minha TV,68.2K
Mulherdegarra,68.1K
InnovSurvivalist,68K
Uma Menina de Marte,67.8K
Easy Recipes,67.6K
Adam Portugal,67.5K
Buscando a palavra de Deus,67.5K
Pedro Miranda,67.4K
Rui Santos,67.4K
Tooka,67.3K
Kesyn & Skelter,67.1K
Zangw,67.1K
João Medeiros,67.1K
Memory Reggae,67.1K
YOUNG 2835,67K
LUÍSA SOBRAL,67K
PCDIGA,67K
Cizio e Igor - Games,66.9K
Ladilson Manuel,66.8K
HannahCrochet,66.6K
FadoTV,66.3K
Daniel Pereira,66.2K
HMB MUSIC,66.1K
tomate da vovó,66.1K
amandio096,66K
Kist na Europa,66K
Tempo de futebol,65.8K
Esteira Enferrujada,65.8K
?Daniel Che☮,65.8K
MusicaPopularTuga,65.7K
Portuguese Lab,65.7K
Jordan Peterson Lessons,65.6K
Tucantar,65.5K
Alda Casqueira Fernandes,65.4K
Conquiste Seus Sonhos - ENCCEJA,65.4K
Shin chan em Português,65.3K
FACTOR X PORTUGAL,65.2K
One Cyclist in Lisbon,65.2K
8 Bites,65.1K
Heloiza Assunção,65.1K
Leticia Satierf,65K
Amor Electro,65K
Arfa maddi,65K
José Rodrigues,64.7K
BU SPORT,64.7K
Black Spygo,64.7K
Magali Dibbert,64.6K
Gustavo15,64.6K
DareEcho,64.4K
Abe Tarot e Oraculos,64.3K
Travel with Malikk,64.2K
Hero DZN,64.2K
MARY N,64.2K
Dj Gelson Gelson Official,64.1K
Sara Ferreira,64.1K
shahzad sumaira,64K
CIRILOVLOGS 2,63.9K
Filha da Arte,63.9K
As Canções da Maria,63.8K
Muffin,63.8K
Cars Trucks 4 Fun,63.8K
TiagoJLeitão,63.7K
Biographer PT,63.6K
DreNaz,63.5K
João Tilly,63.2K
Seara,63.1K
Miguel Farofa,63.1K
Alberto Dâmaso,63K
CANAL DA MI,62.9K
FreeKicksPT,62.7K
PlayStation Portugal,62.7K
Europe vlog Portugal ??,62.7K
João André,62.7K
Ciência do Treino,62.6K
ItsMacau,62.4K
redphoenix1000 - Troll Physics,62.4K
HUNTERS CLIPS [OFICIAL],62.4K
Valdir Furtado,62.3K
Miguel Pinto Ferreira,62.3K
Zoo World TV,62.3K
D4rkVlogs,62.2K
BRA News,62.2K
Mundo Kizomba,62.1K
Winx Club Português,62K
disneyportugal,62K
PUTZGRILLA,62K
Tony Fika,62K
PEDRO,62K
Jair Mc,61.9K
Lily Marques,61.8K
Hoobs Live,61.8K
Scró Que Cuia,61.8K
Mariana Sarranheira,61.7K
Doktor Jonuzokov,61.7K
KSDRAMA Records,61.7K
Our Portuguese Homestead,61.6K
Bruno Oliveira,61.4K
AlexModeling,61.2K
TIMOR YSF,61.2K
Egroove Music&Movie,61.2K
Don Altifridi,61K
SYRO,60.9K
Mizzy Miles,60.9K
HeroesCARS,60.8K
Amália Rodrigues - Official,60.8K
CdK,60.7K
Leonor's Sweet Creations,60.6K
KIDFLIX (Português),60.6K
Eu que fiz by Rafaela Duarte,60.5K
Zumba ZIN Nádia Pires,60.5K
Tiago Catarino Shorts,60.5K
Nuno Rocha,60.4K
Mindset Mastery,60.4K
Djidji di Malaika & Menina Neia,60.4K
MusicToAndForU,60.2K
SLeveling,60.2K
Tiops,60.1K
ZéppeSmallsTV Gonçalves,60.1K
SUA HISTÓRIA POR; FANNY NERES ?,60.1K
Timor Murak,60.1K
Margarete Anovich,60K
Pedro Gonçalves,59.8K
BangTan Love,59.8K
Vlogs do Primata,59.8K
Tiago Bettencourt,59.7K
Lucília Piloto,59.6K
Focado no objetivo,59.6K
Huace Croton TV Português,59.6K
Lucas Viegas,59.5K
Miguel Bento,59.5K
Musica Chuva zz,59.5K
Adam Ben Ezra,59.4K
KiZaMoRe Ent.,59.4K
x rood x,59.3K
Master Leah Sakurai,59.3K
Manual do Imigrante,59.3K
She-Wolf Tarot,59.2K
Shabba Wonder,59.2K
Wanda Channel,59.1K
Sandra Oliveira,59.1K
EurogamerPortugal,59K
LXS ON,59K
Aniblado,59K
Século Magnífico - Muhteşem Yü…,58.9K
TRINITY 3NITY,58.8K
FilmesClipx,58.7K
Studio Bros,58.6K
Gato Fedorento,58.6K
CarolinaDeslandes Fa,58.5K
Dino D'Santiago,58.5K
Clips do RicFazeres,58.4K
Rosas e Borboletas,58.4K
5 Minutos à Benfica,58.3K
Garry Oficial,58.3K
Nelasta,58.1K
HITS DO MOMENTO,58.1K
Inês Faria,58.1K
Miguel Araújo,58K
Africa Mix,58K
Xutos & Pontapés,57.9K
Shy Sharkland,57.9K
Estude em Portugal,57.9K
Sound Impetus,57.9K
Cristina Ferreira,57.8K
NetoBanshee Quad Vlog,57.8K
Cozy Moments,57.7K
Tasty Recipes 2,57.7K
Joao's Lab,57.5K
Histórias De Famosos,57.5K
Rui Tukayana / Isto está ligado?,57.5K
Leyendas del Tiempo,57.5K
My Channel Africa,57.5K
LON3R JOHNY,57.5K
WTF,57.4K
"Mulher Moderna - Unhas, Maquiagens…",57.4K
Judith Jelena DIY,57.4K
yeti112,57.3K
Ruivo,57.3K
Isabel,57.3K
Healing Meditation,57.3K
Yuri Da Cunha,57.3K
Carlos Andrade,57.2K
Joalex Henry,57.1K
FEIATV MULTIMEDIA,57.1K
Irmãos de Vaca,57K
Félix,57K
raptak,57K
CHRIS IWACU,56.9K
•?ey ?tar•,56.9K
GUI BRAZIL,56.9K
Rod Stewart,56.8K
YXN Kyooka,56.8K
MUNDO SEGUNDO E SAM THE KID,56.8K
Mi-Oracion.com,56.8K
Ritmos de Morabezza,56.8K
NETUP,56.8K
ImAUppa,56.8K
nabilinho,56.7K
Papillon,56.6K
LelikBolik Vlog,56.5K
Duas Caras,56.5K
RTC - Rádio Televisão Cabo-verdi…,56.5K
Neimy Kanani,56.4K
G-Amado,56.4K
Learn and Lead,56.3K
ИЗИДИГИТАЛ,56.2K
Vibe House,56.2K
fraty music,56.2K
sneppy,56.1K
#Histórias de Futebol,56.1K
Life Information,56.1K
Mariya Barhudarova,56.1K
Cozinhamor,56K
DDS Records,55.8K
Curioso Hein!,55.8K
williambrunowb,55.7K
Delfushics,55.7K
Couture Anaïs,55.7K
JJcanvas,55.6K
Aristoteles491 - Hip Hop Portuguê…,55.6K
EvangelhoEterno1,55.6K
Filtr Portugal,55.6K
GR Construções,55.6K
David Rebordão,55.5K
Curly Made,55.4K
Patrícia Monteiro,55.4K
NILG AI,55.4K
Neyna,55.3K
Ditox Produções O Blog Das 9Dades,55.3K
Malabá,55.2K
Casal Buscapé,55.2K
Neide Sofia Oficial,55.2K
SATTOTAL Fernando,55K
Mafalda Matias,54.9K
TheSparrowsJourney,54.8K
GD Magnífico,54.8K
Música De Deus Melhores,54.8K
Wood You Do It,54.7K
TelediscoVideoArte,54.7K
BigBrotherFamosos,54.6K
INVESTIMENTO 07,54.6K
Sunny Kanway,54.6K
Agência Ecclesia,54.5K
albat46,54.4K
Camunda News,54.4K
Alejandro Dietista,54.4K
clewxdre,54.3K
Mensagens do Reino de Luz,54.3K
ÍVINA LIVIO,54.2K
Cláudia Dias,54.1K
SEA,54.1K
Jogador Plays,54K
Kanuca TV,54K
Laly Pop,53.9K
Button Rose,53.7K
Aptoide,53.6K
Knorr Portugal,53.6K
Samir Gomes,53.4K
vovo viral,53.4K
Quim Barreiros,53.4K
TeleCulinária,53.3K
Lisboa 2023,53.3K
kyh uchiha ツ,53.2K
Tiagobatista32,53K
Canal Oficina tiagorochauto,53K
Underground Lusófono,52.9K
NCO CANAL ONLINE,52.9K
F4K3 WOLF,52.9K
Alícia Danara,52.9K
Chasing Dreams,52.8K
PÚBLICO,52.7K
P&K Studios,52.6K
360portugal,52.3K
AF,52.2K
Italo de Castro – Viagem Animal,52.2K
Thaís Garrote,52.1K
Lena Rivo,52.1K
JEYVOFICIAL,52K
Wolfoo Mostra em Português,51.8K
wirebeats,51.7K
Tatiana e Ruben Boa Nova,51.7K
Educação Musical José Galvão,51.7K
Nicole Ariana,51.7K
Boomerang plane king Portugal,51.7K
MrNosec,51.6K
Vamu Ver!,51.6K
Emilio Troiano,51.6K
Missão Cristã Internacional,51.6K
Pedro Nascimento,51.6K
Inês Fidalgo,51.6K
raah & lara,51.6K
Limões,51.6K
TugaTube,51.5K
Lanterna Vermelha,51.5K
Move_Mind,51.4K
Sohan Sihan Vlogs,51.4K
Filipe Oliveira,51.3K
TCool Dzn,51.3K
Você e o chef com Edi lucindo,51.3K
Rincón Abstracto,51.2K
psychedelicious,51.2K
Bing Português - Canal Oficial,51.2K
R&B Lounge,51.2K
FERNANDO BAGNOLA FOTOGRAFIA PROFIS…,51.1K
Patrícia Alberto Channel,51K
Dobsonian Power,51K
SÉKETXE,50.8K
Standvirtual,50.7K
Arão News,50.7K
Portugal visto do Ceu,50.6K
#AngelEyesLuck?,50.6K
Lil Wayne Moz Official,50.6K
lsds83,50.5K
RECORD D´NÔS,50.5K
Joana de Vivre,50.4K
kbopping,50.4K
Techno PROMO,50.4K
KURA,50.3K
Cakes Josy Silva,50.2K
G - Music,50.2K
Casa Portuguesa,50.1K
Psylocke22,50.1K
Joao R. Silva,50.1K
Eye of Wisdom,50K
Escola de Filosofia,50K
Don Nuno,49.9K
Mundo Segundo,49.8K
Sonic Network,49.8K
alma fay_games,49.8K
Богопознание,49.7K
O Canal do Baguete,49.5K
Corazon de Jesus,49.5K
Look Cem,49.4K
As Bolas do Remedy,49.4K
Desenhando com a Kitty,49.4K
Yash,49.3K
Globaldata,49.3K
Música Para Dormir Bebê,49.2K
YoungDouble,49.2K
C A V U L A B E A T S,49.2K
Elefante de Papel,49.2K
Mundos de Vida - Ass. Educação e…,49.1K
Dj_Loló,49.1K
PR Vlogs,49.1K
Clips do Windoh,49.1K
Mikazi,49K
Deda Mágico,49K
TV MXForos,48.9K
Dream Nation,48.9K
DeuRali Online TV,48.9K
mycattom,48.8K
Metsy,48.8K
Mia and me Português (Mundos de M…,48.7K
MATCHPOINT TV,48.7K
ThePurpleguy123,48.7K
Practice Portuguese,48.7K
pobre casal,48.7K
Bangtan Kookies,48.7K
Sippinpurpp,48.6K
Gil Semedo,48.5K
Uma Nêspera no Cu,48.5K
André Garage,48.4K
EUROBOX Portugal,48.4K
Danny Martins,48.4K
BTT Lobo,48.3K
Im Castilho,48.3K
Alex_132,48.3K
JOCA RIBAS,48.3K
TacM,48.2K
curtocircuitoweb,48.2K
Bigzoom Portugal,48.2K
João Pedro Pais,48.1K
Ethereum ETH US,48.1K
Vanessa Althman,48.1K
4gnews,48K
Cristiano Dias,48K
Epic Media Português,48K
Diogo Gaming Sena,47.9K
Natália Ucraniana ??,47.9K
Mir,47.9K
Canal do XoFred,47.8K
"Mulher, encantos e recantos",47.8K
Rosana Silva,47.8K
Mia Esmeriz Academy,47.7K
CUBITAATKS,47.6K
TheDobermanGuy,47.6K
Gugga Leunnam,47.6K
Mais Tocadas,47.5K
Betclic Portugal ?,47.5K
BOX Y BULTOS,47.4K
TILHON,47.4K
Juddy Da Conceição,47.2K
Клуб Путешествий М…,47.2K
Cidade FM,47.2K
Salvas gamer,47.2K
Jonas Schmedtmann,47.2K
FOOTBALL STARS 90+,47.2K
Flávio Fará,47.2K
Música Gospel,47.2K
Musical Reflection,47.2K
António Capitão Caxala,47.1K
crochet  supreme  stitches,47.1K
O Miradouro,47K
Régis Regera,46.9K
Toms Jurjaks,46.9K
TV Batuíra Portugal,46.9K
Eva Rapdiva,46.8K
MUND?,46.8K
GROGNation,46.8K
ABRE OLHOS,46.8K
JOHNYF,46.7K
Arlindo Manuel Consolado Marques,46.7K
Stiga,46.6K
Masterpiece Records,46.6K
Himi Kime,46.6K
BARacing,46.5K
Snap da Banda,46.5K
Vasculhar Por Cá,46.4K
Eden,46.4K
JOHN MENDES,46.3K
OZEDABRANCA,46.2K
Catarina Perez,46.2K
Salvador Martinha,46.2K
GGST: High Level Gameplay,46.2K
Epmusicas Canal,46.2K
Liliana Marques,46.2K
old,46.2K
Krazye Loko,46.1K
Spicy Chicks,46.1K
Brinquedos e cores,46.1K
Canção Nova Portugal,46K
Dércio Santos,46K
O canal do Pedro Bastos,46K
Paulo de Vilhena | Coaching Empres…,46K
Juvencio Luyiz,46K
jenire quintero,46K
TessaVScottM1,45.9K
Arte Reborn by Adriana,45.9K
TomaLaBananas,45.8K
LEBASI,45.8K
The Gift,45.7K
JKSAD,45.7K
Marcio Santos Pms,45.7K
FC Wonderkid,45.7K
Beatriz S,45.7K
l'atelier de Chef Amel ??,45.7K
Portuguiando - Imóveis em Portugal,45.7K
Dany Albano,45.6K
TheTrsp,45.5K
MrMyvids4you,45.5K
Histórias da TV,45.5K
JUVENTUDE LEONINA 1976,45.5K
Igor Animations,45.5K
ideas decoracion,45.5K
João Ribeiro,45.4K
Cozinha da Xana,45.4K
про AVTO,45.3K
Wsmusic Productions,45.3K
Youtubers - Edits,45.3K
Goncalo Quinas,45.3K
Lyllitie,45.3K
Hotspace Stars,45.2K
GRAENEP,45.2K
Broken Support,45.2K
oliveira1983,45.1K
Cabeludo em Portugal,45.1K
João José Melo,45K
ENCHUFADA,45K
DIÁRIO_ tarot,45K
MW,45K
Rick Portugal ??,45K
??? ?????. 에코,45K
Wilsoldiers,44.9K
80sJadeBratz80s,44.9K
HÖR  MAL  ZU  HÖRSPIELE,44.9K
Fofocas do momento,44.9K
Hunter BGW,44.8K
جبلية في البرتغال n…,44.8K
Valéria esteves,44.8K
IMAGINE DRAGONS LIVE,44.7K
Learn Colors For,44.7K
Os Filósofos do Café,44.7K
Tesla,44.6K
JetSurfing Nation jet boards & efo…,44.6K
Artsuki,44.6K
VixxieChan,44.5K
Clikit Agency,44.5K
Cuca Roseta,44.4K
KV Music Beats,44.4K
ABAAE,44.4K
Emanuel Oficial,44.3K
Ateliê Jéssica Brandão,44.3K
MEO,44.2K
Toiros by domadp,44.2K
MOTIVA COM FÉ,44.2K
Roberto Marques Visagista,44.2K
Mais Remedy,44.1K
WORLD GAMES,44.1K
Miss iara,44.1K
Fun Factory TV,44.1K
Raquel em Portugal,44.1K
Pesca SARGOS,44K
Segredos de Pesca,44K
Corbyssimas,43.9K
Shuntzu Gamer,43.9K
Bárbara Cardoso,43.9K
Kingtuga,43.7K
DEAU4400,43.7K
AureaCanalOficial,43.7K
Bezegol,43.7K
Yasmine Official,43.7K
DiogoRodrigues,43.7K
Dragon Ball Super69HD,43.7K
Tik Tok Post,43.7K
Exotic_Birds_19,43.7K
Jesus Tricolor,43.6K
Fénix Holístico,43.6K
SimCoder,43.6K
Dancin,43.6K
Egon Hilgers,43.5K
Ana Macieira Astrologia,43.4K
Visit Portugal,43.3K
BANTUMEN,43.3K
Reggae Music,43.3K
Junaldo Pereirão,43.3K
BillyFamilyTv,43.2K
SambaPortugal,43.1K
SAMARKANDI - Food channel,43K
CÍCY,42.9K
Tabanka Djaz,42.8K
Lucas Galheto,42.8K
Facility Gamer,42.8K
MangoTV Portuguese,42.8K
Margarida Antunes,42.8K
Kotingo,42.7K
?.,42.7K
Pena Doce,42.6K
pancakelover69,42.6K
Conversas Para o Lixo,42.6K
Somos A Família,42.5K
Olhar Brasileiro em Portugal,42.5K
Júnior No Beat Oficial,42.4K
Geovane Santos,42.4K
Mya And Gacha,42.4K
Gama,42.4K
Lovable Maria,42.3K
Monique Mon,42.3K
Sons do Minho,42.2K
Carminho,42.2K
Liga Knock Out,42.2K
Mary Game Play,42.2K
Sr Polvo,42.2K
Luís Miguel,42.2K
Peperan,42.1K
Thaynã Luiz,42.1K
MrWilliamThor,42.1K
MiyuriLunyLove,42K
Sónia e as Profissões,41.9K
Aayanprism,41.9K
aPenas Illustrator,41.9K
Máquinas de Madeira,41.8K
BIZARRE BAZAAR,41.8K
Iren Skudarnova,41.8K
A Pitada do Pai,41.8K
Celebrity Abacaxi?,41.8K
MV Magic Decks,41.7K
Mega Game Portuguese,41.7K
Jvst Fly,41.7K
Academia musical,41.6K
MIF Angola,41.6K
Ana Marta,41.5K
RapDrilling,41.5K
Relax and Tracks 2,41.5K
Animation Addiction,41.5K
GNTK Official,41.5K
Leitura Complementar,41.5K
AirgunBrasil,41.4K
Yorn,41.3K
Crazydude-Minecraft,41.3K
Delight Stories Português,41.3K
DESENHADOS,41.3K
A Minha Bancada,41.3K
tuga810,41.3K
kikoofn,41.3K
Boom Festival Official Page,41.2K
portugueseworldmusic,41.2K
Grace Evora,41.2K
Capitão aos Molhos ASMR,41.1K
azores46,41K
Kreepers,41K
Jose Santos,41K
AQUI HÁ GATO,41K
V-Smile,40.9K
GeoRadio,40.9K
John Santos,40.9K
CagerOnTwoWheelsPT,40.8K
Story Hunters - Cambio Vita,40.8K
Toni Vicente,40.8K
Xocoteiro,40.8K
A Miúda Tem Lata,40.8K
The Emancipation of Hoosiers,40.7K
European Family Challenges,40.7K
Travel with Murtaza,40.6K
PRC 80s Paulo Roberto,40.6K
ღMaya Bearღ,40.6K
Lupambo ®,40.6K
RafadanTayfa,40.6K
Micael Gomes,40.6K
Wagner Luther,40.5K
Sheila Sofia,40.5K
Dj Jorge Sillvah,40.3K
Ivo Lucas,40.3K
GalaxyJoker,40.2K
Lofi Roof,40.2K
Inês Franco - Maquilhagem e Cabel…,40.2K
Fernanda Miranda Tavares,40.2K
BEATZ BY LANDIM,40.1K
Simão Super Coelho [Português],40.1K
Atim 212,40.1K
Dj Papo Reto,40K
Clips do Pi,40K
ruiraptor,39.9K
Coffee Shop Music,39.9K
Filho da nuvem,39.9K
niggaconguito,39.8K
Humamoto,39.8K
Portal Guigui,39.8K
Jardins,39.8K
sexygirl69690,39.7K
José Ricardo,39.7K
- ̗̀Kimi Sakaii,39.7K
IvoSilvaRTA,39.6K
valter figueiredo,39.6K
The Point by G-Neto,39.6K
Ricardo Teixeira - Marketing Digit…,39.6K
Gustavo Sereno,39.6K
Robocar POLI TV Português-1,39.5K
Shaista Aamir10,39.4K
FreakShowProdz,39.4K
REAL TENNAZ OFICIAL,39.4K
Historias de Sucesso,39.3K
GreenSakuMS,39.2K
UNDRE | André Lopes,39.2K
ChainVideos,39.2K
Z LOW HO LETRA,39.2K
0xMCAx0,39.1K
Xuxu Bower Oficial,39.1K
HISTÓRIAS DO SALTA LETRINHAS,39K
Nuno Feliciano,39K
ImThePakistanMan,39K
Histórias da Bíblia,39K
Joaquim Kanumbua,39K
ToysRUs Iberia,38.9K
BetoDH,38.9K
Crazy Baby Produções,38.9K
Nelson Sousa,38.9K
Brazilian Rock Music,38.9K
Arroios TV,38.9K
Cinemas NOS,38.8K
VIVENDO EM PORTUGAL,38.8K
Paloma Stefe,38.8K
Musica Antiga,38.8K
Noddy em Português,38.8K
BwizerTV,38.7K
SolaraAnRa,38.7K
Turambar,38.7K
B A S S,38.6K
LÉO TV - INTERNACIONAL,38.6K
Rádio Ouvinte,38.6K
Slaughter,38.5K
"Com Amor, Anita",38.5K
CANAL OFICIAL MIKE GIPSY,38.5K
Анжелика Снежинск�…,38.5K
Afonsomac1,38.4K
KateCat 2,38.3K
Yung ALIN,38.3K
Laury Salles,38.3K
kiwu,38.3K
Muana,38.3K
VSPORTS - Taça de Portugal,38.3K
Bora Lá Jogar,38.3K
Raquel Almeida,38.2K
Irmãs Demais,38.2K
Rock in Rio Lisboa,38.2K
Nikita Loyk,38.2K
Echo Studios,38.2K
GelderS Music,38.2K
ST INC,38.1K
Quim da Aldeia,38.1K
LAS INCREÍBLES HISTORIAS DE LA BI…,38.1K
Edgar S. Lopes,38K
Carlos Pedro,38K
Richy Coelho,38K
Help2Learn ??,38K
Bruno Pinho,37.9K
Anh~,37.9K
Instant Gaming PT-BR,37.9K
omg it's RkrdM,37.8K
Real Life Mysteries,37.8K
OKportugal,37.8K
Abel Guimarães,37.8K
Zé Amaro,37.7K
TV RAIAR,37.7K
picavideopica,37.6K
Marieta Pires,37.6K
ISRAEL REIS,37.5K
Geração XXI TV,37.5K
itsmonicarose,37.4K
CESF FOUR 4,37.3K
impaKtTV,37.2K
Canal Cromo,37.2K
Ana Flavia Bittencourt,37.2K
Ordem dos Contabilistas Certificad…,37.1K
Hugo Medeiros,37.1K
Ricardo Esteves,37.1K
Coisas BanaisTV,37.1K
XL FILMS OFFICIAL,36.9K
corteygrif,36.9K
Musica de Novelas,36.9K
Ana Carneiro,36.9K
Nintendo Portugal,36.8K
REBELK,36.8K
TopDisco,36.8K
Guide Lyrics,36.8K
POV Tours - Portugal in 4K,36.8K
LIFE IN EUROPE,36.7K
Diego Miranda,36.7K
GMG Production,36.7K
Joanna Pratas,36.7K
FBMUZIC,36.7K
Prof. Idalécio,36.7K
Moonspell,36.6K
Pingo Doce,36.6K
Charity Case Online,36.6K
VOGA,36.6K
Anita Macuacua,36.6K
Marcos Sabino Fitness,36.5K
Paula Patricia Cakes,36.5K
Motociclismo / Motorcycle Sports,36.5K
100 Tabus,36.5K
Dibatadié Tv,36.5K
CUT,36.4K
Tokio Hotel Portugal - CFTH,36.4K
Gel Ferreira Receitas Simples e R�…,36.4K
Все о Психологии,36.4K
Serliv,36.4K
Tahmid Speaks,36.4K
SoleLua,36.4K
Aníbal Rodrigues,36.3K
André Santos,36.3K
Duku Dja Bem Pro,36.3K
TAP Air Portugal,36.2K
DoBem,36.2K
Shotzão,36.2K
Filipa Ferreira,36.2K
Marta Cruz,36.1K
Vanessa Makes,36.1K
BMM Oficial,36.1K
Euro Travel BD,36.1K
Cat's Planner,36.1K
HUGO BARRETO,36K
Leoofc,36K
Vannaty,36K
Clips do Mr Nikki,36K
Karen Silva,36K
Arnaldo Paixão,35.9K
Eddie,35.9K
Моя Португальская …,35.9K
BD Vlog,35.8K
Football Coaches Lyceum,35.8K
The Quinta,35.7K
sultane & Davinchi vlogs,35.7K
Nuno1706,35.7K
Sara Sá e Henrique Fratta,35.7K
Pra. Erica Gomes,35.6K
Divaary Oficial,35.6K
- Andy Studio -,35.6K
Jan Neves,35.4K
BigMac,35.4K
The Polkadotter,35.4K
Vodafone Portugal,35.4K
Fred Bronze,35.4K
mymotiongraphics,35.4K
A travel,35.4K
LMP Bravo,35.4K
Interessante sim,35.4K
Pplware,35.3K
Branko,35.3K
Kiosk Anime,35.3K
One Happy Take,35.3K
shamekuro,35.3K
MR2 PT,35.2K
Daniela de Oliveira,35.2K
RONY FUEGO,35.2K
Tadorigem,35.2K
MSKD Sounds,35.2K
Brad West,35.2K
Kirigiris Dork,35.2K
LUCKY DUCKIES,35.1K
Nionoi - Filipa Carneiro,35.1K
Marcos Logun Em Portugal,35.1K
Lojinha Da Sãozinha,35.1K
Fun Challenge Portuguese,35.1K
NewVaveGermany80,35K
É PRECISO TER LATA,35K
Joana Sequeira,35K
Satisfying Chocolate,34.9K
Global Zouk Galaxy,34.9K
Benne Telo,34.9K
AportuGeese,34.9K
PAScribe,34.8K
MEET ANNA,34.8K
Fashion Inspires You,34.7K
Game_Mood,34.7K
BBtwins em Português,34.7K
Curiosidades do mundo,34.7K
xXLove HinaXx,34.7K
Jason Santos,34.6K
YoggiDoggy,34.6K
andinosaudiovisuais,34.6K
História de Portugal JHS,34.6K
RC tutoriais,34.6K
Bonifácio Aurio - Mr Tuffas,34.6K
Van Zee,34.6K
Gonkas,34.6K
NOS,34.5K
Nassrine Reza,34.5K
LUKE AND SARAH'S OFF GRID LIFE,34.5K
Kina Martins,34.5K
JONII,34.4K
Tuga Playz,34.4K
Minguito 283,34.4K
Mundo dos Signos,34.3K
Traquinas Grupo,34.3K
Sergionaeuropa,34.3K
KATANA PRODUÇÕES,34.2K
Zoulette,34.1K
Didi Rufus,34.1K
Andreia Silva,34.1K
RazorRoses,34.1K
MR Majid Vlogs,34K
MOMENTO DE ORACION,34K
COMO DESENHAR FÁCIL,34K
Girlz Collections,34K
Spirit,33.9K
luara789,33.8K
Família VnT - Portugal,33.8K
ShiryuGL,33.7K
Smithy,33.7K
NPCANAL,33.6K
Hermínia Folgado,33.6K
João Esteves,33.6K
RAP LUSO VIVE AQUI!,33.6K
Youbattle,33.6K
Buguin Martins Official,33.6K
Rahmanisafir,33.6K
Fantus Mitra,33.6K
Marrimc,33.5K
Said SAIDI - غُدْوة خير,33.5K
FEEDBACK INTERATIVO,33.5K
Gama Official,33.5K
Slanderous,33.5K
TiagoTL,33.4K
XPgaming,33.4K
Made by Choices,33.4K
Slender,33.4K
Soarito,33.4K
Pratik Thakarshi,33.4K
Diogo Valente,33.3K
Meck90,33.3K
DNB Academy,33.3K
Cláudia Pascoal,33.3K
Silvartop,33.3K
Kizomba Lyrics,33.3K
João R. Silva clips,33.3K
Zen Media,33.2K
Hermylution,33.2K
ACG Projects,33.2K
Kouteshi,33.2K
Jhonny Tavares,33.2K
Art of Marketing Blog,33.2K
JmDomingues,33.2K
Jeffadp - Capeia,33.1K
Daniel Sil,33.1K
TV-ESPIRITA | ASCEV,33.1K
Boss Garage,33.1K
Nuno Rocha,33.1K
HISTÓRIAS ASSUSTADORAS,33.1K
Um Bicho Curioso,33.1K
Simone Lima,33.1K
Fama PT,33K
Escola Virtual,33K
Счастливый Кролик …,33K
FFA,33K
ReactTube,33K
King Cassandra,33K
Catarina Nunes,33K
Annie QUEEN,32.9K
Pragmatic Entertainment,32.9K
مكافحة في البرتغال…,32.9K
Jacky Animation,32.9K
Bruce Willow,32.9K
TIAGO CARRERA,32.9K
ACDC Portugal,32.9K
Mercado de Transferências à Lupa,32.9K
BooTiKaTi Português,32.9K
Petersmusic,32.8K
Luisa Alexandra,32.8K
Bruma Hostel,32.8K
100Desculpas,32.8K
YEHOSHUA TV,32.8K
FromSergio,32.8K
Milan,32.7K
Ar1el R0drigues,32.7K
Balas & Bolinhos - O oficial,32.7K
dpereira,32.6K
Alexal_PT | Asian Vibes,32.6K
MecOtaku,32.6K
Sano Sapana,32.6K
ASP Entertainment,32.6K
official habesha Show,32.6K
Fighters M,32.6K
All Tomorrow's Music,32.5K
FRANKIEONTHEGUITAR,32.5K
Shoppert games,32.5K
BCKappa,32.4K
DR ACAPELLAS,32.4K
Global Tv Bangla,32.4K
Royals Guru,32.4K
ملكة القلوب malika,32.4K
@ɳɠεℓ,32.4K
galeguia,32.3K
SuperFlamerboy,32.3K
JGBBPT,32.2K
Paulo Fernandes,32.2K
Puto Miguel,32.2K
DevezaChannel,32.2K
A-Z Gaming,32.2K
millenniumloops,32.2K
Mobile Games,32.2K
MADproductions,32.1K
Tatiana Costa Scoop,32.1K
Cinestoria,32.1K
André Carvalho LUSOaBRaço,32.1K
BRUNO XAVIER VLOGS,32.1K
Ivandro Borges Animotep Official,32.1K
Filaz,32.1K
OPvsPP Gaming,32K
ViPeRjAcK,32K
Louie Cut,32K
Cíntia,32K
Gerson Rufino - Música gospel,32K
ღUniicorn-Chanღ,32K
Serious Recordz,31.9K
Bak3tas,31.9K
Blaq sauce,31.9K
Nearby Veggies,31.9K
ASF - Animated Short Films. net,31.9K
Sara Costa,31.9K
Murta,31.9K
Memehub Offical,31.9K
Mari Ferrari,31.8K
Bióloga em Portugal,31.8K
Pêpê Rapazote,31.8K
Filipe Frances,31.8K
MR. TYE,31.8K
Liiz Dourado,31.8K
Blume,31.8K
Discotexas,31.7K
ReggaePlayground,31.7K
Hino Gospel - KF,31.7K
morethanthisx3,31.6K
Marco Rodrigues,31.6K
Eboy,31.6K
NIT,31.6K
Colonel RPG,31.6K
Portuga Iluminado,31.5K
Turismóloga Pelo Mundo,31.5K
