Name,Followers
SBYudhoyono,"10,083,072"
QueenRania,"10,082,351"
yousuck2020,"10,067,208"
Nike,"10,041,911"
F1,"10,037,606"
Twitch,"10,029,152"
jorgeemateus,"10,003,463"
PTIofficial,"10,001,390"
WIRED,"9,992,748"
IGN,"9,988,645"
charliesheen,"9,952,354"
hardikpandya7,"9,896,889"
Luke5SOS,"9,889,352"
girlposts,"9,875,798"
tvOneNews,"9,864,684"
LouisVuitton,"9,863,628"
DrKumarVishwas,"9,848,849"
Anahi,"9,820,030"
kegblgnunfaedh,"9,826,994"
TareqAlSuwaidan,"9,815,316"
Michael5SOS,"9,812,177"
tylerthecreator,"9,801,221"
Apple,"9,792,612"
cesc4official,"9,794,973"
LanaDelRey,"9,795,451"
tcbestepe,"9,767,328"
davidbisbal,"9,763,842"
HMOIndia,"9,758,938"
EASPORTSFC,"9,737,533"
ABdeVilliers17,"9,735,153"
realwbonner,"9,728,910"
LuisFonsi,"9,729,425"
xSqueeZie,"9,726,144"
NCTsmtown_127,"9,717,367"
thalia,"9,691,631"
joejonas,"9,652,426"
beINSPORTS,"9,649,047"
CarlosLoret,"9,629,782"
EmmanuelMacron,"9,613,942"
matsu_bouzu,"9,609,577"
France24_ar,"9,600,223"
afgan___,"9,593,318"
News_Ejazah,"9,594,451"
azizansari,"9,588,830"
VictoriaJustice,"9,573,514"
Asad_Umar,"9,560,694"
andersoncooper,"9,554,182"
AristeguiOnline,"9,552,387"
fatihportakal,"9,532,771"
VP45,"9,509,878"
KimberlyLoaiza_,"9,477,629"
business,"9,466,107"
DwyaneWade,"9,458,184"
NBCNews,"9,456,792"
BreakingNews,"9,445,002"
anirudhofficial,"9,434,571"
JuanSGuarnizo,"9,407,502"
Ibra_official,"9,397,369"
GOT7Official,"9,336,493"
goal,"9,336,346"
CHAYANNEMUSIC,"9,324,015"
imdanielpadilla,"9,315,410"
UNICEF,"9,301,780"
Dior,"9,297,599"
gucci1017,"9,288,502"
BBCArabic,"9,280,287"
DjokerNole,"9,266,546"
TheDailyShow,"9,263,466"
NajwaShihab,"9,258,861"
ChouhanShivraj,"9,251,654"
carlyraejepsen,"9,244,389"
dog_rates,"9,240,777"
Discovery,"9,226,829"
ABSCBNNews,"9,226,697"
ygent_official,"9,214,295"
DaniAlvesD2,"9,201,478"
raisa6690,"9,184,420"
FabioPorchat,"9,177,952"
lukebryan,"9,171,031"
burnaboy,"9,172,894"
MirzaSania,"9,150,856"
ygofficialblink,"9,138,160"
Persie_Official,"9,135,313"
montanertwiter,"9,120,043"
Live,"9,104,656"
bhogleharsha,"9,104,923"
Suriya_offl,"9,100,560"
mashable,"9,096,394"
basuki_btp,"9,080,347"
VEJA,"9,073,829"
haluklevent,"9,073,834"
Sethrogen,"9,052,025"
carmeloanthony,"9,051,237"
Caradelevingne,"9,048,221"
MarceloTas,"9,023,621"
colesprouse,"9,023,839"
Tip,"9,013,438"
KSI,"9,001,484"
NASAHubble,"8,998,366"
AhlamAlShamsi,"8,993,761"
ESPNNBA,"8,983,681"
ekrem_imamoglu,"8,968,870"
CBSNews,"8,966,368"
marioteguh,"8,954,235"
marktuan,"8,947,271"
TV,"8,941,232"
cz_binance,"8,942,648"
SamuelLJackson,"8,935,461"
GaryLineker,"8,928,508"
AlarabyTV,"8,907,254"
skynewsarabia,"8,901,819"
sardesairajdeep,"8,899,087"
infoBMKG,"8,889,894"
WillyrexYT,"8,882,570"
folha,"8,879,188"
SpursOfficial,"8,874,992"
Crunchyroll,"8,864,005"
LuisitoComunica,"8,853,741"
Windows,"8,845,455"
mcuban,"8,836,399"
Cobratate,"8,828,676"
AJEnglish,"8,814,881"
WhiteHouse,"8,811,124"
el_pais,"8,803,497"
NewYorker,"8,787,646"
ELTIEMPO,"8,787,328"
piersmorgan,"8,756,356"
MarcoLuque,"8,737,165"
CH14_,"8,734,170"
Legendarios,"8,705,106"
htTweets,"8,702,968"
NPR,"8,686,910"
IPL,"8,685,836"
AntoGriezmann,"8,679,728"
LulaOficial,"8,678,855"
Guaje7Villa,"8,671,669"
AustinMahone,"8,668,807"
werevertumorro,"8,642,705"
Pitty,"8,637,692"
msdhoni,"8,629,945"
kompascom,"8,612,300"
chrishemsworth,"8,607,293"
troyesivan,"8,605,183"
LuceroMexico,"8,595,182"
klrahul,"8,595,049"
NoticiasRCN,"8,581,246"
MariliaMReal,"8,568,668"
acmilan,"8,568,149"
NitishKumar,"8,564,658"
SteveMartin5413,"8,548,763"
maluma,"8,540,661"
LILUZIVERT,"8,534,174"
drfahrettinkoca,"8,525,165"
SkyNews,"8,523,671"
warriors,"8,510,699"
najwakaram,"8,505,250"
MonsieurDream,"8,500,007"
Earth_Pics,"8,492,826"
ShashiTharoor,"8,491,977"
DavidLuiz_4,"8,474,798"
RailMinIndia,"8,475,259"
Steam,"8,465,260"
pefabiodemelo,"8,461,814"
HamidMirPAK,"8,453,747"
NaguibSawiris,"8,426,931"
prattprattpratt,"8,409,738"
connorfranta,"8,401,166"
SofiaVergara,"8,379,844"
vidialdiano,"8,355,763"
vinijr,"8,345,976"
NSaina,"8,338,644"
marcjacobs,"8,337,100"
CP3,"8,335,210"
jessicaalba,"8,334,508"
IBGDRGN,"8,317,232"
Cinepolis,"8,316,561"
akiko_lawson,"8,303,652"
sza,"8,295,903"
ShkhRasheed,"8,290,299"
LewisHamilton,"8,286,818"
MartinGarrix,"8,278,562"
lopezdoriga,"8,271,080"
MarkRuffalo,"8,263,310"
MariaSharapova,"8,261,342"
destnations,"8,259,323"
muyinteresante,"8,254,321"
mipaltan,"8,239,717"
abdulrahman,"8,239,150"
Privacidades,"8,232,091"
NatGeoTravel,"8,206,034"
Space_Station,"8,205,974"
TMCPoldaMetro,"8,201,514"
RaffiAhmadLagi,"8,200,854"
FCBarcelona_cat,"8,192,472"
the_hindu,"8,188,021"
cbabdullahgul,"8,178,391"
TheGrefg,"8,156,785"
ANI,"8,138,638"
MaryamNSharif,"8,136,320"
Burberry,"8,130,533"
GameOfThrones,"8,130,811"
SpeakerPelosi,"8,119,726"
ajmubasher,"8,098,309"
DishPatani,"8,095,142"
alluarjun,"8,052,370"
carrieunderwood,"8,047,074"
ikamalhaasan,"8,040,887"
Pokemon,"8,034,151"
Mascherano,"8,011,454"
steveaoki,"8,006,095"
JeremyClarkson,"7,995,535"
Siva_Kartikeyan,"7,986,408"
shanedawson,"7,979,927"
Starbucks_J,"7,981,806"
cocielo,"7,965,429"
ntv,"7,957,603"
Avengers,"7,951,351"
ZeinabHarake11,"7,952,439"
JuanpaZurita,"7,946,831"
shrutihaasan,"7,942,222"
B_hundred_Hyun,"7,934,292"
fayez_malki,"7,932,636"
lindsaylohan,"7,928,237"
GraysonDolan,"7,924,598"
DONJAZZY,"7,918,114"
juanmata8,"7,893,903"
TripleH,"7,892,768"
theestallion,"7,888,535"
Corinthians,"7,885,193"
OguzhanUgur,"7,868,308"
IAMQUEENLATIFAH,"7,876,041"
HamzaNamira,"7,872,342"
LucasRanngel,"7,826,304"
JacksonWang852,"7,822,713"
sambitswaraj,"7,819,328"
JessieJ,"7,800,052"
sudhirchaudhary,"7,798,784"
LilNasX,"7,790,018"
mbc1,"7,788,715"
jaden,"7,781,942"
adgpi,"7,763,863"
Jacksepticeye,"7,763,495"
EthanDolan,"7,762,684"
1future,"7,762,599"
JHarden13,"7,762,180"
chancetherapper,"7,758,377"
lilbaby4PF,"7,753,898"
hm,"7,744,520"
Lmao,"7,738,316"
samsmith,"7,718,407"
ariyoshihiroiki,"7,703,878"
YourAnonNews,"7,690,789"
Vliveofficial,"7,686,872"
beINSPORTSNews,"7,683,590"
people,"7,676,241"
aristeguicnn,"7,670,390"
GordonRamsay,"7,667,610"
SkySports,"7,660,029"
inijedar,"7,658,370"
IGGYAZALEA,"7,650,870"
thevirdas,"7,647,106"
ShwrThght,"7,644,406"
dsuperboy,"7,638,867"
