Name,Followers
anthonyjoshua,"16,199,002"
Nike Basketball,"16,196,870"
Chelsea Elizabeth Islan,"16,193,354"
Bhabie,"16,192,477"
Ashley Tisdale,"16,138,305"
Jaehyun,"16,129,508"
DJ AMBER NA 藍星蕾,"16,113,084"
RITA ORA,"16,111,786"
Valentino Rossi,"16,105,729"
GIVENCHY,"16,097,110"
Inter Miami CF,"16,084,066"
João Gomes ?️?️,"16,081,427"
Lorena Improta,"16,077,829"
KAYLA ITSINES,"16,060,863"
Angelique Boyer,"16,039,202"
Dr .?Naomi Campbell,"16,036,902"
Franciny Ehlke,"16,033,163"
Kajol Devgan,"16,027,330"
Antonio Brown,"16,023,304"
Salshabilla adriani,"16,022,484"
Supercar Blondie,"16,009,963"
Barstool Sports,"16,008,098"
Marc ter Stegen,"16,006,539"
John Legend,"16,000,006"
TAEYANG,"15,988,122"
ROLEX,"15,974,686"
Arjun Kapoor,"15,974,452"
Tiffany & Co.,"15,958,268"
Audi Marissa Xie,"15,949,056"
Lana Rhoades,"15,927,609"
Deive Leonardo,"15,924,640"
AC Milan,"15,913,044"
JULIÁN ALVAREZ?,"15,898,851"
Debby Ryan,"15,866,190"
Donya,"15,860,251"
Michele Morrone,"15,854,355"
Vanessa Bryant ???❤️,"15,848,152"
Fujianti Utami Putri,"15,832,057"
Dinda Hauw,"15,830,133"
Balqees,"15,809,010"
Bleacher Report Football,"15,780,177"
Caitlyn Jenner,"15,773,704"
FunnyHoodVidz,"15,771,625"
TOMORROW X TOGETHER OFFICIAL,"15,760,855"
Rodrygo Goes - RG ?⚡️??,"15,717,181"
kristen bell,"15,705,195"
Jennifer Garner,"15,705,078"
Samoylova Oxana,"15,700,033"
Anupama Parameswaran,"15,679,287"
Radwa El Sherbiny,"15,677,740"
LOVE SONGS 4 THE STREETS 3,"15,674,500"
Marco Asensio,"15,663,084"
R O B E R T O F I R M I N O,"15,642,257"
Snejana Onopka,"15,635,295"
David De Gea,"15,631,980"
Çağrı Taner,"15,629,575"
Martin Garrix,"15,628,731"
Kehlani,"15,567,381"
Prince Royce,"15,566,989"
The Tonight Show,"15,530,166"
Viviane Araujo,"15,500,632"
عبدالكريم الهندال …,"15,499,535"
ENHYPEN,"15,491,046"
Leo Dias,"15,477,468"
Ralph Lauren,"15,464,556"
Zareen Khan ??✨??,"15,437,777"
????? ???,"15,429,550"
Ahlam Alshamsi,"15,424,158"
MANGO,"15,417,291"
amandamanopo,"15,416,916"
emma chamberlain,"15,404,349"
Cesc Fàbregas,"15,396,484"
aurakasih,"15,394,000"
IShowSpeed,"15,376,103"
Angelina Jolie,"15,362,191"
troye sivan,"15,353,477"
Virgil van Dijk,"15,349,823"
ITS DON JAZZY AGAIN ?,"15,346,569"
Equipe de France de Football,"15,342,611"
Jay Shetty,"15,332,296"
MotoGP™,"15,322,229"
이성경,"15,320,168"
Павел Воля | Pavel Volya,"15,316,604"
박신혜/Shin Hye Park,"15,280,228"
??? ?? ? ???????,"15,266,071"
Manu Gavassi,"15,263,723"
GABRIELA GONZALEZ,"15,261,579"
saadlamjarred,"15,243,115"
Ousmane Dembélé,"15,236,290"
Thais Fersoza,"15,235,984"
Andressa Suita,"15,234,723"
Donia Samir Ghanem,"15,190,100"
The Prince and Princess of Wales,"15,163,455"
Maya Diab,"15,125,162"
treysongz,"15,115,446"
Harbhajan Turbanator Singh,"15,099,782"
Allen Iverson,"15,097,863"
Kamala Harris,"15,095,297"
Vanessa Lopes ?,"15,078,652"
Adam Levine,"15,075,087"
Marco Reus,"15,060,814"
Heart Evangelista,"15,057,664"
Galatasaray,"15,027,690"
Javid Alvarez,"14,971,440"
Courteney Cox,"14,967,860"
Najwa Karam,"14,959,614"
paulogustavo31,"14,938,502"
Cauã Reymond,"14,934,401"
Funny Memes,"14,910,748"
Niana,"14,907,153"
الفنانه العراقيه م…,"14,905,832"
Sophia Valverde®,"14,905,201"
Garima Chaurasia ?,"14,900,336"
???? ?????,"14,898,916"
Google,"14,896,582"
Ayudewi7984,"14,876,050"
Luara Fonseca,"14,869,527"
TIP,"14,839,131"
Voompla,"14,828,733"
Tati Zaqui,"14,823,946"
Yanet Garcia ??,"14,815,878"
ASOS,"14,811,573"
LA LA,"14,805,089"
Tom Brady,"14,802,398"
Ali Karimi,"14,787,486"
kenzie ♡,"14,782,308"
POCAH,"14,758,470"
TV Globo,"14,757,724"
Bundesliga,"14,746,373"
LOBODA,"14,743,017"
KAI,"14,740,393"
سولاف جليل | Sulaf Jalil,"14,740,175"
Михаил Литвин,"14,737,649"
Tommy Hilfiger,"14,737,167"
Vivi,"14,728,139"
Pia Jauncey,"14,722,178"
Celso Portiolli,"14,716,138"
Hadise,"14,693,350"
Joy,"14,691,674"
CLIPS,"14,689,680"
SM Entertainment Group,"14,682,538"
Jailyne Ojeda Ochoa,"14,676,598"
FEDEZ,"14,673,852"
Amaury Guichon,"14,670,039"
جيهان هاشم,"14,650,147"
Paloma Santos ?,"14,635,057"
"Nacho ""Miguelito"" Mendoza","14,632,630"
Егор Крид,"14,615,358"
Михаил Галустян Galu…,"14,603,200"
نور ستارز | Noor Stars,"14,599,147"
Thibaut Courtois,"14,591,578"
Miranda Kerr,"14,591,563"
David Alaba,"14,588,292"
Forever21,"14,571,154"
Bruno Goes ?,"14,558,460"
NYX Professional Makeup,"14,548,938"
Daily Dose Of Art ?,"14,540,355"
Zé Neto e Cristiano,"14,538,568"
김수현 Kim Soo H…,"14,531,724"
Win Metawin O.,"14,528,004"
MC Hariel,"14,526,134"
SAM SMITH,"14,524,754"
Maserati,"14,509,701"
Manuel Turizo - MTZ,"14,506,322"
Cartier Official,"14,488,199"
Balenciaga,"14,471,378"
Regina Daniels Nneamaka Nwoko,"14,457,762"
Mercy Johnson Okojie,"14,447,093"
melanie martinez ⟡,"14,440,537"
Iqbaal Ramadhan,"14,428,572"
??????? ✞,"14,419,850"
"Tyler, The Creator","14,408,375"
Anwar Jibawi,"14,404,932"
Sidhu Moosewala (ਮੂਸੇ ਆ�…,"14,404,083"
Novak Djokovic,"14,403,636"
SEVENTEEN,"14,388,451"
JESSI,"14,387,361"
Arthur Aguiar,"14,359,453"
S O P H I E T U R N E R,"14,350,332"
Stebin Ben,"14,337,579"
Телеканал ТНТ,"14,329,070"
Andhika Pratama,"14,319,971"
UEFA EURO 2024,"14,319,450"
Gabriella Saraivah,"14,318,837"
Lindsay Lohan,"14,317,970"
ARMAAN MALIK ?,"14,294,261"
Mika Singh,"14,262,368"
Lay Zhang,"14,225,565"
JΛDE SEN,"14,214,285"
Jacob Elordi,"14,180,781"
Acun Ilıcalı,"14,175,552"
Neslihan Atagül Doğulu,"14,163,207"
Pump,"14,159,335"
Mark Tuan,"14,154,235"
Thomas Müller,"14,151,527"
mccabelinho,"14,135,515"
GIL DO VIGOR,"14,134,169"
Glenn Alinskie,"14,121,524"
LADbible,"14,119,748"
BIG BOSS ??,"14,115,491"
Maria Becerra,"14,115,011"
Poze Do Rodo ?,"14,111,339"
Ini Edo,"14,089,916"
Vadym Mashurov,"14,083,447"
Dulquer Salmaan,"14,080,713"
Jessica Biel,"14,055,063"
Andrea Brillantes,"14,051,150"
Telemundo,"14,043,908"
Juan Cuadrado,"14,036,392"
Jen Selter,"14,035,154"
Rupa Ram,"14,034,436"
Carlo Ancelotti,"14,029,325"
Jessie J,"14,028,761"
Elizabeth Gillies,"14,023,205"
Mariam Grigoryan,"14,015,790"
Nazar Babenko,"14,013,057"
Ana Maria Braga,"13,996,244"
Hytalo Santos,"13,993,012"
Pierre-Emerick Aubameyang,"13,990,060"
Lilly Singh,"13,982,989"
Jaguar,"13,970,187"
karrueche ™,"13,956,616"
MAKEUP BY MARIO,"13,951,141"
Bipasha Basu,"13,949,938"
Catriona Gray,"13,949,752"
WISIN,"13,924,065"
The Game,"13,920,833"
Yo Yo Honey Singh,"13,917,094"
elliegoulding,"13,915,839"
Brazzers,"13,905,537"
Gaby Espino,"13,899,634"
Son HeungMin(손흥민)??,"13,895,644"
Nat Geo WILD,"13,894,627"
Emirhan Özhan,"13,884,944"
Jeffree Star,"13,884,725"
BLU BOY,"13,882,316"
Usain St.Leo Bolt,"13,879,903"
• سيرين عبد النور �…,"13,862,638"
Patrice Evra,"13,850,492"
Hermès,"13,843,454"
La Doble P,"13,829,868"
Joanna Gaines,"13,819,622"
Charles Leclerc,"13,804,554"
Nash Grier,"13,801,771"
BVLGARI Official,"13,800,302"
Fahriye Evcen Özçivit,"13,797,491"
أخبار السعودية,"13,795,474"
Ayeza Khan,"13,787,831"
Gabriela Martins,"13,776,944"
Scuderia Ferrari,"13,760,251"
BRIANDA ?,"13,757,321"
Key ?,"13,748,004"
BOIADEIRA ®,"13,743,237"
Natasha Graziano,"13,722,710"
Dulce Maria,"13,722,207"
maddie,"13,691,630"
UEFA Europa League,"13,681,547"
Maite Perroni Beorlegui,"13,675,417"
Carles Puyol,"13,671,368"
Emi Martinez,"13,671,359"
Amy Jackson,"13,653,175"
Maraisa,"13,643,088"
Vera Brezhneva,"13,638,777"
DC,"13,622,177"
jasprit bumrah,"13,613,366"
안효섭,"13,605,647"
Chennai Super Kings,"13,604,924"
Immanuel Caesar Hito,"13,600,671"
MONICA,"13,598,492"
Amit Shah,"13,582,533"
Migos,"13,574,692"
Kanika Kapoor,"13,567,145"
NCT DREAM OFFICIAL,"13,552,191"
Paulo londra,"13,543,172"
Motivational & Relatable,"13,527,810"
ᴅᴀɴɪ ʀᴜssᴏ,"13,527,167"
Дава Ⓜ️ Всё буде�…,"13,521,428"
???????? ?????,"13,515,186"
A101,"13,493,134"
Yash,"13,491,927"
Melody,"13,490,545"
Sonam Bajwa,"13,485,886"
americanas,"13,466,947"
Dmitriy Shelengovskiy,"13,461,443"
Caleb McLaughlin,"13,446,415"
easymoneysniper,"13,432,771"
555,"13,418,482"
Mariah Carey,"13,417,557"
Tutorial | Diy | Arts | Tips ?,"13,416,139"
Piyush Nagar,"13,411,324"
People Magazine,"13,389,704"
??????,"13,379,318"
Marc Anthony,"13,370,821"
Rania Ibrahem | رانيا ابر�…,"13,366,327"
Manuel Neuer,"13,358,247"
The Royal Family,"13,355,677"
Mahesh Babu,"13,350,001"
Jimmy Choo,"13,343,149"
Kutthroat Bill,"13,335,998"
Hasnain khan,"13,330,942"
الشاعرة شهد الشمري,"13,330,689"
أسما لمنور asma lmnawar,"13,329,659"
Xbox,"13,327,082"
Marcelo Tinelli,"13,327,028"
Atl..Da Crew RIP RICHIE,"13,319,877"
Llandel Veguilla,"13,296,625"
Cats of Instagram,"13,276,429"
Genelia Deshmukh,"13,273,092"
Richard Ayodeji Makun (AY) MFR,"13,266,925"
KSI,"13,245,009"
Supreme,"13,238,639"
WASTED,"13,236,815"
Anahi,"13,230,901"
Remo Dsouza,"13,223,396"
KATA,"13,220,893"
FERXXO,"13,205,138"
Munawar Faruqui,"13,201,380"
Carrie Underwood,"13,184,802"
Avengers,"13,177,298"
Pedri González,"13,174,911"
Alexander McQueen,"13,171,020"
Selección Argentina,"13,166,970"
Anjali Arora,"13,163,854"
Mark Zuckerberg,"13,160,055"
Kevin Bueno,"13,157,291"
koreadispatch,"13,156,395"
Suzan Najm Aldeen,"13,148,961"
♡ ???? ᴛʀᴀᴍᴘᴀ,"13,146,793"
Nacho Fernandez Iglesias,"13,135,033"
Mac,"13,133,073"
Nesreen Tafesh,"13,125,048"
Luiz Inácio Lula da Silva,"13,121,004"
PUMA,"13,104,783"
Juliana Paiva,"13,099,128"
amyschumer,"13,092,685"
Laynaboo,"13,086,963"
Walt Disney Studios,"13,086,650"
Usher,"13,081,812"
Rodrigo De Paul,"13,079,197"
슬기 Seulgi,"13,064,465"
Sania Mirza,"13,040,382"
Taís Araujo,"13,037,477"
Silambarasan TR,"13,036,766"
BOLOLO ??,"13,036,364"
SPORF,"13,032,936"
Terry Crews,"13,028,997"
Fátima Bernardes,"13,017,817"
Marian Rivera Gracia Dantes,"13,015,585"
Ayten Amer,"13,000,625"
Juanpa Zurita 2,"12,994,545"
aespa 에스파,"12,977,254"
Sophie Dee,"12,967,462"
Uğur Akkuş,"12,964,114"
Humans of New York,"12,959,356"
Muhammad Rizky Billar,"12,955,625"
Xuxa,"12,953,582"
Paul Wesley,"12,935,765"
ALVARO,"12,935,659"
Isyana Sarasvati,"12,929,543"
Resiliência Humana,"12,920,567"
Heba Magdi,"12,916,964"
???????? ??????,"12,909,741"
Mark,"12,903,685"
Sebastian Rulli,"12,901,536"
Noha Nabil نهى نبيل,"12,893,387"
김민규,"12,887,414"
AK ?,"12,885,336"
BADSHAH,"12,883,207"
Gürkan Topçu,"12,870,489"
تلویزیون منوتو,"12,868,939"
2 Chainz Aka Tity Boi,"12,867,023"
Food Network,"12,863,821"
Coringa,"12,840,900"
Alissa Violet,"12,840,736"
Avril Lavigne,"12,840,657"
Urassaya Sperbund,"12,834,709"
Fede Valverde,"12,832,121"
Yeri MUA?✨,"12,832,071"
Surya Kumar Yadav (SKY),"12,830,484"
Mc Livinho,"12,818,927"
baifernbah,"12,791,500"
Rasheedadabosschick,"12,783,148"
ARIGAMEPLAYS,"12,782,607"
FENTY BEAUTY BY RIHANNA,"12,781,800"
Mohammad Reza Golzar,"12,781,013"
Mariely Santos,"12,768,475"
Frenkie de Jong,"12,756,435"
Shimaa Qasim - شيماء قاسم?,"12,747,592"
MONT,"12,746,049"
saweetie,"12,745,987"
Too Faced Cosmetics,"12,740,010"
katteyes,"12,729,634"
Nadine Lustre,"12,720,981"
Dior Beauty Official,"12,719,701"
Karlie Kloss,"12,706,824"
Nikita Willy-Indra,"12,704,825"
Субо Мамедов,"12,702,180"
Melissa McCarthy,"12,685,375"
Cabronazi,"12,684,914"
Anatercia Gonçalves,"12,680,484"
Mohamed Hamaki,"12,676,248"
Ross Butler,"12,670,108"
Ramez Galal,"12,668,809"
Antonia “Toya” Johnson- Rushing,"12,666,593"
علي عذاب - Ali Athab,"12,653,238"
Haifa Wehbe,"12,650,015"
Sherlyn Chopra,"12,647,638"
Maiara e Maraisa,"12,621,493"
? ? ? ? ? ℕ ℕ  ? ? ? ? ? ?,"12,617,874"
BİM Türkiye,"12,615,190"
AnaCherí,"12,611,340"
????,"12,608,769"
Lauren Jauregui,"12,606,010"
Friends,"12,605,036"
Liam Hemsworth,"12,604,864"
Mercedes-AMG PETRONAS F1 Team,"12,600,234"
TiaMowry,"12,592,564"
Jessica Weaver,"12,591,191"
NitaShilimkar,"12,590,620"
Bella Poarch,"12,588,650"
(G)I-DLE (여자)아ᄋ�…,"12,585,675"
Ꮪhubman Gill,"12,583,808"
RM26,"12,572,940"
?Beauty Khan?,"12,569,027"
Austin Mahone,"12,536,333"
Nego do Borel ?? ??,"12,535,403"
Tyler “Ninja” Blevins,"12,516,447"
Topshop,"12,509,157"
Reno Davis,"12,499,461"
Sonny,"12,498,224"
Pabllo Vittar,"12,494,911"
J O E J O N A S,"12,489,985"
Rakhi Sawant,"12,480,904"
TIME,"12,479,233"
Ali Daei,"12,474,425"
S A M U E L . A . P E R R Y,"12,462,253"
Simi,"12,452,935"
boohoo,"12,447,183"
KYUM,"12,445,612"
박형식 / PARKHYUNGSIK,"12,438,218"
Abhishek Bachchan,"12,427,883"
Mumbai Indians,"12,423,140"
Nicocapone,"12,412,399"
Pretty Little Liars,"12,404,458"
SAINT LAURENT,"12,394,905"
ARON??,"12,389,982"
Mario Balotelli Barwuah ??+??=⚽�…,"12,381,401"
Mr P,"12,380,277"
Taha Özer,"12,374,827"
Jaime Lorente,"12,374,629"
Felix,"12,370,844"
Foot Locker,"12,343,547"
Munik Nunes Simão,"12,342,363"
Mohamed Emam • محمد إما…,"12,342,229"
Lizzo,"12,340,454"
Joselyn Cano ?,"12,335,256"
Filmymantra Media,"12,334,166"
ᴍʀ. ᴋᴇɴɴᴇᴛʜ ᴛᴏɴ…,"12,325,237"
Chadwick Boseman,"12,319,188"
Hania Aamir 哈尼亚·阿米尔,"12,316,235"
Rebeca ?,"12,304,191"
The Trillionaire Life™,"12,303,082"
Dude Perfect,"12,302,888"
Gina Indelicada,"12,301,516"
Red Velvet Official,"12,294,165"
Sky Sports,"12,293,920"
Marc Jacobs,"12,280,217"
Maybelline New York,"12,273,553"
HEIR JORDYN,"12,261,870"
YARA,"12,259,241"
Настасья Самбурск�…,"12,256,801"
Stan Lee,"12,254,451"
Chinki Minki♥️,"12,245,129"
나연 (NAYEON),"12,241,810"
Laci Kay Somers,"12,240,164"
Jessica Jung,"12,237,982"
Sherine Abdel-Wahab,"12,237,277"
Alex Gonzaga-Morada,"12,232,486"
"Swae Lee, Lee Swae","12,208,089"
Maiara,"12,207,790"
BigHit Music Updates,"12,203,462"
Kim Chiu ?,"12,194,372"
Assala,"12,192,436"
Balmain,"12,186,515"
Markiplier,"12,180,576"
Roger Federer,"12,179,165"
LALI,"12,178,282"
McLaren,"12,177,843"
El Alfa El Jefe TE AMO DIOS,"12,169,808"
Michel Teló,"12,165,579"
Elton ILIRJANI,"12,158,773"
Call of Duty,"12,156,405"
Tom Felton,"12,145,564"
Tom Cruise,"12,145,210"
Aline Campos,"12,135,140"
CONCRETE BOY BOAT^,"12,132,252"
jays1million,"12,131,928"
Hustleman ?,"12,110,911"
World Health Organization,"12,110,024"
Doyoung,"12,107,226"
MICHAEL,"12,103,655"
Moschino,"12,074,815"
Royal Challengers Bangalore,"12,067,174"
BOSS,"12,063,642"
Miguel Herrán,"12,062,218"
Alessandra Ambrosio,"12,053,246"
Pandora Kaaki,"12,052,211"
Piyanka Mongia,"12,041,310"
VIOLA DAVIS,"12,039,024"
Jacob Sartorius,"12,034,340"
LUCAS,"12,023,912"
Donatella Versace,"12,023,487"
Goar Avetisyan,"12,018,490"
김세정,"12,018,349"
Thiago Alcantara,"12,014,348"
Lucas Guimarães,"12,008,248"
James Harden,"12,006,586"
Zarithebosslady,"12,005,817"
RapTV,"12,002,009"
Fred Bruno,"11,999,127"
Aiman Muneeb,"11,979,006"
John Abraham,"11,971,323"
Denny Cagur,"11,969,782"
송중기 songjoong…,"11,954,510"
Juice WRLD 9 9 9,"11,935,060"
TOM FORD,"11,932,080"
Jas Mathur,"11,927,000"
OFFICIAL LAMBE TURAH ENTRNT,"11,910,765"
Cameron Diaz,"11,909,651"
Tata Estaniecki Cocielo,"11,901,289"
Valentina Zenere,"11,893,291"
پرواز قريشى,"11,891,833"
REZENDE ? #ADR,"11,887,825"
Иван Ургант,"11,884,973"
Rambod javan رامبد جوان,"11,877,116"
William  Levy / Actor Producer,"11,871,520"
Recep Tayyip Erdoğan,"11,855,155"
João Félix,"11,845,481"
Sadhguru,"11,845,329"
Francia James,"11,845,059"
Heidi Klum,"11,838,320"
Chris Paul,"11,833,428"
LOUD,"11,823,318"
????? ??????,"11,810,664"
NATALIA BEAUTY,"11,808,180"
FARGO’S CRAZY LIFE,"11,801,187"
Giovanna,"11,799,231"
Factsdailyy,"11,799,218"
Sandrinnaskornicki,"11,793,522"
HoodClips,"11,790,958"
playboicarti,"11,786,003"
"Deddy Corbuzier, Ph.D","11,784,801"
Steven Gerrard,"11,780,204"
Laura Prepon,"11,776,283"
Kareena Kapoor Khan,"11,774,981"
Mia Malkova,"11,766,890"
Kim Shantal ?,"11,766,336"
Neiva Mara,"11,761,699"
bea alonzo,"11,758,265"
ariel rebecca,"11,751,225"
tameramowryhousley,"11,750,770"
SAMEEKSHA SUD,"11,746,094"
Garena Free Fire Brasil,"11,737,779"
••Narin’s Beauty••,"11,730,413"
VLADIMIR1 & mr ANATOLY,"11,729,887"
EBI,"11,728,564"
Xavi Hernández,"11,722,128"
Raghav Juyal,"11,719,704"
Umut İşler,"11,717,154"
Jack Black,"11,712,506"
The Dodo,"11,704,672"
Lojain Omran,"11,704,214"
Drunk People Doing Things,"11,698,584"
ROD?,"11,680,944"
F2Freestylers,"11,679,042"
Steve Aoki,"11,669,879"
Olamidé,"11,665,326"
MERCY AIGBE ADEOTI,"11,665,267"
Nikita Mirzani,"11,661,546"
The HELPINGHAND,"11,660,865"
Lulú??,"11,641,562"
Giovanna Lancellotti,"11,637,766"
Tyler Blackburn,"11,634,763"
Mobile Legends: Bang Bang (ID),"11,611,477"
Angelababy,"11,604,380"
Manisha Rani,"11,601,109"
Oracle Red Bull Racing,"11,598,349"
TAEYONG,"11,594,380"
JARED LETO,"11,593,147"
Santa Fe Klan,"11,592,590"
Preta Gil ☀️,"11,591,959"
Yailin la Mas Viral ♋️?,"11,591,693"
Julia Barretto,"11,586,148"
Bruce Lee,"11,577,702"
Jensen Ackles,"11,568,460"
Mrs.Falak,"11,567,356"
UNICEF,"11,563,296"
Gabriel Barbosa,"11,562,446"
김유정  KIM YOU …,"11,557,366"
Grisha Eric,"11,553,640"
BIG LATTO ?,"11,547,467"
장원영 WONYOUNG,"11,547,095"
Ｍｉｃｈｅｌｌｅ  Ｚｉ�…,"11,546,642"
دكتورة خلود???,"11,543,717"
Gabriel Medina,"11,524,636"
Franco Escamilla,"11,523,659"
5 Seconds of Summer,"11,517,743"
Coisas da Vida,"11,510,700"
Lucas Paquetá,"11,500,413"
NewJeans,"11,499,930"
Prabhas,"11,498,531"
Christian Figueiredo,"11,492,779"
Doğuş,"11,490,014"
Armand Peri,"11,480,906"
Diego Valdes,"11,470,767"
Ajay Devgn,"11,465,958"
anya geraldine,"11,463,328"
Araya Alberta Hargate,"11,461,936"
Adnaan Shaikh,"11,457,187"
Murat Boz,"11,452,549"
MC Don juan,"11,451,385"
∴ W ∴,"11,431,654"
WAKE UP AND MAKEUP,"11,425,732"
Aston Martin,"11,422,714"
RVCJ Media,"11,414,080"
sujin kim,"11,404,012"
Savio Ricci,"11,403,788"
TEN_+•10,"11,397,602"
Siddharth Nigam,"11,377,938"
정해인,"11,377,050"
Marcio Garcia : ),"11,370,216"
FaZe Clan,"11,355,179"
Maxi Lopez,"11,351,258"
✨Wema App✨,"11,349,629"
Youm7,"11,348,863"
Tracee Ellis Ross,"11,343,690"
Himanshi Khurana ?,"11,342,913"
Rae Sremmurd,"11,332,332"
Riva Arora,"11,331,450"
Calvin Harris,"11,330,318"
Kimberley Anne Woltemas,"11,320,777"
Kevin Gates,"11,320,260"
☆,"11,315,320"
Hakim Ziyech,"11,309,726"
Inter,"11,304,912"
Kerem Bürsin,"11,279,693"
COMPLEX,"11,269,998"
Hungria,"11,265,697"
Mobile Legends: Bang Bang,"11,265,442"
Amanda Lee,"11,261,696"
KR KEVIN ROLDAN ♛,"11,254,788"
Max Verstappen,"11,252,329"
Kendall Vertes,"11,246,031"
Sean Kelly | Digital Social Hour,"11,240,479"
Chloé,"11,239,527"
Zoe Saldaña,"11,238,544"
Siddesh Jadhav ??,"11,237,760"
David Goggins,"11,236,279"
Taylor Lautner,"11,231,030"
FLÁVIA ALESSANDRA,"11,229,068"
Corinthians,"11,228,620"
Candice King,"11,227,788"
Jada Pinkett Smith,"11,222,842"
Patricia Abravanel,"11,215,946"
Александр Ревва,"11,213,259"
Miu Miu,"11,209,218"
Nour Arida,"11,178,298"
ET بالعربي,"11,170,309"
Rebel Wilson,"11,162,147"
Lupita Nyong'o,"11,152,348"
Danilo Gentili,"11,148,570"
Yef,"11,148,412"
Lizbeth Rodriguez,"11,147,141"
Viking B@rbie,"11,141,676"
An Actress Lah Pokoknya,"11,140,424"
Bebe Rexha,"11,139,895"
Pilar Rubio,"11,139,393"
Spotify,"11,132,276"
MEMES,"11,130,368"
Gianluigi Buffon,"11,118,846"
JoJo Siwa,"11,113,208"
Mrunal Thakur,"11,108,048"
Steve Harvey,"11,107,514"
Emma Myers,"11,104,526"
Preity G Zinta,"11,099,794"
Dina Elsherbiny,"11,097,450"
Metallica,"11,093,998"
Fabolous,"11,093,908"
Sofia Richie Grainge,"11,090,808"
Sthe,"11,081,682"
Jim Parsons,"11,076,895"
MC STΔN ?,"11,075,367"
Ross Shor Lynch,"11,065,580"
Z.TAO?黄子韬,"11,064,638"
Sahil Khan,"11,061,665"
Just baby,"11,051,805"
Dean Schneider,"11,047,519"
Nah Cardoso,"11,045,113"
Ahmad Chhadeh,"11,038,811"
Hariany Almeida,"11,026,171"
Salma Rachid,"11,025,945"
Jubin Nautiyal,"11,025,328"
Sofia Ansari,"11,023,427"
Willian Borges Da Silva,"11,021,266"
O Boticário,"11,019,129"
Sunny Nanasaheb Waghchoure?,"11,017,269"
Ingrid Ohara,"11,015,429"
Lautaro Javier Martinez,"11,015,334"
Bentley Motors,"11,014,307"
Fadil Jaidi,"11,010,221"
Pitbull,"11,010,208"
Sarah Hyland,"11,009,792"
ANGGA YUNANDA,"10,994,346"
Murat Avcı,"10,982,896"
Seth,"10,974,421"
Ed Westwick,"10,972,678"
Eduardo Celmi Camavinga,"10,972,637"
Tareq Al-Harbi,"10,962,257"
BERSHKA,"10,959,804"
Betrand  Putra Onsu,"10,957,227"
Armin Zareei,"10,950,254"
Nefis Yemek Tarifleri,"10,940,562"
Mahira Khan,"10,939,451"
지우,"10,938,876"
Raheem Sterling x ?,"10,934,941"
Ice Spice,"10,933,044"
SBT,"10,932,641"
gshow,"10,929,867"
Hamisa Mobetto,"10,928,695"
Remy Ma,"10,921,537"
VICTORIA BONYA,"10,916,448"
Tom Hiddleston,"10,913,501"
JoseMarieViceral / Vice Ganda,"10,903,959"
Fckboy Problem.s,"10,898,705"
Zach,"10,895,040"
Dr. Fahrettin Koca,"10,893,474"
ANDREY BATT,"10,892,517"
Xabi Alonso,"10,878,196"
Jaya Sharma,"10,874,821"
L'Oréal Paris Official,"10,874,571"
La casa de papel - BERLÍN,"10,865,359"
Trent Alexander-Arnold,"10,862,754"
hyunjin,"10,859,965"
HYPEBEAST,"10,859,358"
Janel Parrish,"10,857,181"
위하준 Wi Ha Jun,"10,851,539"
CL,"10,850,808"
Gracyanne Barbosa ?️ -,"10,837,527"
Fernanfloo,"10,833,443"
??????? ?????,"10,831,620"
Converse,"10,827,486"
ANDR3X,"10,819,378"
SHEIN Brasil,"10,813,770"
Sakura Miyawaki,"10,810,746"
Raashii Khanna,"10,807,524"
VADO D’GREAT?,"10,803,514"
Kandi Burruss,"10,790,482"
Aditi Rao Hydari,"10,790,053"
GalileaMontijo,"10,782,773"
IQRA AZIZ HUSSAIN??,"10,778,151"
EXO Official,"10,761,402"
KRYSTAL,"10,760,517"
Kinda Alloush  كندة علوش.,"10,760,481"
Enjoy aja yuk sob! ?,"10,759,308"
Lega Serie A,"10,758,806"
Lio Ferro,"10,756,620"
Álvaro Morte,"10,756,034"
DON OMAR aka KONG,"10,751,365"
Vijay,"10,724,282"
Ghada Abdelrazek,"10,723,043"
Nikki Garcia,"10,717,354"
David Warner,"10,713,711"
Loisa Andalio,"10,705,159"
Nature,"10,693,049"
Al Ahly SC,"10,690,600"
P!NK,"10,690,557"
Sebastián Villalobos,"10,685,279"
Boca de 09,"10,683,177"
MLB ⚾,"10,682,750"
Primark,"10,678,197"
Cátia Damasceno,"10,670,581"
Manu Rios,"10,667,035"
centralcee,"10,661,583"
tastyuk,"10,651,868"
Leandro Paredes,"10,644,921"
BBC Earth,"10,643,687"
England football team,"10,640,427"
BILLION ZEUZ,"10,638,916"
jade amelia thirlwall,"10,636,709"
Sheila Salas,"10,625,693"
David Guetta,"10,621,168"
MAJA,"10,620,885"
Isabella Santoni,"10,613,859"
Anastasia Karanikolaou,"10,608,971"
Naisa Alifia Yuriza,"10,605,232"
Rajaa Belmir,"10,604,974"
Lea Elui G,"10,603,054"
Maria Belen,"10,601,120"
Polo.G?,"10,597,635"
Antony Santos,"10,590,494"
Maria,"10,580,695"
Can Yaman,"10,569,514"
Карина Лазарьянц,"10,565,787"
Lauren London,"10,558,833"
Upasana Kamineni Konidela,"10,554,371"
Pandora,"10,543,357"
Dynho Alves,"10,537,969"
